Customer_ID,Age,Gender,Marital_Status,Education_Level,Employment_Status,Annual_Income,Credit_Score,Number_of_Credit_Lines,Credit_Utilization_Ratio,Debt_To_Income_Ratio,Number_of_Late_Payments,sss,Total_Transactions_Last_Year,Total_Spend_Last_Year,Defaulted,CLV,Total_Transactions,Avg_Transaction_Amount,Max_Transaction_Amount,Min_Transaction_Amount,Fraud_Transactions,Unique_Merchant_Categories,Unique_Transaction_Cities,,
CUST_00172,26,Male,Divorced,High School,Employed,94502,616,5,0.8,0.99,1,5,104,31195,0,83516,19,274.5178947368421,678.34,31.1,0,9,12,,
CUST_00173,48,Female,Single,Bachelor,Self-employed,59522,624,8,1,0.39,2,4,22,15919,0,51344,21,705.4985714285714,4892.98,10.07,0,10,11,,
CUST_00174,48,Female,Married,High School,Employed,61256,705,6,0.41,0.13,1,19,174,11984,1,19018,20,715.9035,3552.17,2.4,0,10,12,,
CUST_00175,64,Male,Married,Bachelor,Self-employed,61793,674,9,0.04,0.66,5,27,141,16278,0,28524,14,494.54,1606.08,9.98,1,6,11,,
CUST_00176,64,Female,Married,Bachelor,Employed,58465,723,2,0.65,0.08,2,2,20,19021,1,61983,25,488.68440000000004,1915.85,25.55,1,10,16,,
CUST_00177,40,Female,Married,Bachelor,Employed,42520,606,7,0.78,0.12,2,11,108,10937,1,36544,14,269.17785714285714,684.45,35.29,0,8,9,,
CUST_00178,50,Male,Single,PhD,Employed,64642,586,4,0.94,0.57,2,7,23,17985,1,27530,13,579.1330769230769,1747.12,35.32,1,7,10,,
CUST_00179,31,Male,Married,High School,Employed,51522,668,7,0.01,0.47,2,2,145,7912,0,22989,24,776.5508333333333,2034.61,6.53,0,10,16,,
CUST_00180,48,Male,Divorced,High School,Employed,53284,689,9,0.88,0.26,1,5,42,20881,1,33060,23,377.32695652173913,1122.63,43.66,2,10,15,,
CUST_00181,45,Male,Single,High School,Employed,48975,665,1,0.52,0.48,2,13,18,17534,0,22599,15,610.494,1656.01,55.21,1,8,12,,
CUST_00182,59,Male,Married,High School,Unemployed,66825,628,5,0.37,0.87,0,13,164,12658,0,52811,18,587.2,1520.29,22.45,1,9,11,,
CUST_00183,53,Female,Single,High School,Employed,48265,797,6,0.22,0.72,2,22,185,5794,0,8486,26,482.4223076923077,1524.73,3.32,2,9,16,,
CUST_00184,21,Female,Single,Master,Self-employed,65723,752,4,0.81,0.45,2,12,45,16821,1,24902,16,876.871875,2965.81,65.28,0,8,11,,
CUST_00185,47,Male,Married,Bachelor,Employed,67410,612,6,0.36,0.31,0,7,30,24661,0,82929,22,464.7986363636364,2084.24,10.27,2,9,15,,
CUST_00186,33,Female,Single,PhD,Employed,60942,619,1,0.6,0.58,1,10,156,6359,0,13223,23,576.8086956521739,4037.75,9.83,2,10,12,,
CUST_00187,61,Male,Married,High School,Self-employed,38874,611,8,0.51,0,1,26,155,10475,0,32526,16,553.22,1540.47,8.69,1,7,12,,
CUST_00188,23,Male,Married,Bachelor,Employed,50932,719,6,0.26,0.73,2,16,23,5432,0,6442,23,515.5504347826087,1355.37,1.95,0,9,13,,
CUST_00189,59,Female,Divorced,PhD,Employed,58711,695,4,0.79,0.8,0,6,199,6234,0,20593,13,515.3346153846154,1116.68,203,0,7,11,,
CUST_00190,26,Female,Single,High School,Self-employed,40238,687,5,0.3,0.12,1,13,99,9238,0,28465,19,386.9542105263158,1524.55,12.88,0,9,14,,
CUST_00191,28,Female,Single,Bachelor,Employed,64697,642,8,0.79,0.4,2,7,12,21878,0,106344,14,657.2857142857143,2422.4,75.59,0,9,11,,
CUST_00192,47,Female,Single,Master,Employed,81532,693,2,0.41,0.15,0,21,172,8780,0,33282,18,417.86055555555555,1945.57,47.34,0,9,13,,
CUST_00193,29,Female,Married,Bachelor,Unemployed,67576,668,4,0.03,0.95,2,11,111,17212,0,85711,17,666.9170588235294,1997.44,57.49,0,9,11,,
CUST_00194,57,Female,Married,Bachelor,Unemployed,41468,641,7,0.77,0.83,1,7,105,13136,0,56726,26,389.79423076923075,1199.48,4.79,0,9,14,,
CUST_00195,53,Male,Single,Bachelor,Self-employed,96413,669,2,0.9,0.02,2,2,77,17324,1,84048,19,377.9121052631579,1502.95,56.5,1,8,14,,
CUST_00196,62,Female,Married,Master,Self-employed,52158,729,6,0.12,0.97,0,2,120,14021,0,64404,17,563.9164705882353,2586.79,59.51,0,7,11,,
CUST_00197,64,Female,Married,Bachelor,Employed,63782,689,9,0.59,0.14,1,8,77,23302,0,112190,22,459.2781818181818,1203.08,7.86,0,9,13,,
CUST_00198,44,Female,Married,High School,Employed,49799,601,2,0.07,0.08,0,24,22,17240,0,65897,20,602.492,1908.2,46.47,0,8,11,,
CUST_00199,35,Male,Single,PhD,Unemployed,63155,607,4,0.83,0.03,0,13,146,18695,1,29509,22,412.5777272727273,1386.39,28.49,1,9,15,,
CUST_00200,52,Female,Single,Bachelor,Employed,80704,687,5,0.99,0.79,3,27,32,13720,1,63579,21,476.1504761904762,2564.96,1.25,1,10,12,,
CUST_00201,52,Female,Married,Bachelor,Employed,43934,616,8,0.49,0.93,1,16,18,5792,1,17568,14,547.8435714285714,1246.2,63.31,1,5,11,,
CUST_00202,44,Male,Married,Master,Employed,52959,668,5,0.31,0.1,0,11,58,7547,0,22589,16,448.62,1081.43,34.97,1,8,11,,
CUST_00203,61,Female,Single,Bachelor,Self-employed,62486,619,5,0.85,0.98,0,21,187,24882,0,79407,23,648.7056522,1895.51,45.83,2,8,12,,
CUST_00204,69,Male,Single,High School,Employed,34104,690,9,0.52,0.32,0,11,123,10794,0,19859,19,532.3615789473683,2186.49,6.18,1,10,11,,
CUST_00205,69,Male,Divorced,Bachelor,Employed,72351,597,6,0.45,0.68,0,17,164,11892,0,21826,20,267.93,989.81,15.24,1,6,14,,
CUST_00206,32,Female,Single,Master,Employed,49135,665,5,0.23,0.99,0,9,191,13640,0,44609,16,422.565,907.65,8.73,1,8,9,,
CUST_00207,59,Male,Married,Bachelor,Self-employed,60737,627,3,0.62,0.01,0,2,82,6419,1,26357,17,495.60647058823525,1531.08,19.5,0,8,11,,
CUST_00208,22,Male,Married,PhD,Self-employed,43453,647,1,0.61,0.55,1,27,38,15142,1,21293,25,402.06440000000003,1641.11,34.55,0,8,14,,
CUST_00209,23,Female,Married,High School,Employed,42888,656,6,0.26,0.66,0,11,107,14562,1,57617,20,483.79049999999995,1508.43,5.71,1,9,11,,
CUST_00210,69,Female,Married,High School,Employed,59808,706,9,0.21,0.37,4,1,54,17779,0,30842,21,451.91285714285715,1178.77,27.45,0,8,13,,
CUST_00211,57,Male,Married,Bachelor,Self-employed,83364,645,4,0.44,0.11,2,13,95,13584,1,36104,20,450.0975,2007.29,29.97,1,9,13,,
CUST_00212,69,Female,Single,Bachelor,Unemployed,45662,699,8,0.45,0.62,3,8,176,11421,0,14635,20,596.2625,1786.74,12.22,0,9,13,,
CUST_00213,37,Female,Married,High School,Employed,73716,605,2,0.13,0.05,2,0,19,22424,0,77664,21,510.24523809523805,1906.19,13.57,0,8,13,,
CUST_00214,69,Female,Single,Master,Self-employed,79654,567,2,0.28,0.92,0,8,56,16855,1,74317,21,535.4790476190476,1829.78,10.9,0,10,10,,
CUST_00215,22,Female,Married,High School,Unemployed,74654,673,4,0.16,0.46,0,15,186,20967,0,59643,22,484.86999999999995,1566.15,87.41,0,10,13,,
CUST_00216,22,Female,Married,High School,Employed,57430,634,2,0.9,0.91,1,11,154,11232,0,49811,21,454.22,1440.68,1.01,1,10,11,,
CUST_00217,48,Male,Married,PhD,Employed,63549,597,6,0.07,0.84,0,9,47,16057,0,61021,16,621.081875,2713.79,8.51,1,9,13,,
CUST_00218,43,Male,Single,Bachelor,Unemployed,82938,598,8,0.88,0,1,13,168,15299,1,60803,19,402.8410526315789,1419.49,37.4,0,10,13,,
CUST_00219,57,Female,Single,PhD,Employed,74245,605,3,0.53,0.46,0,22,52,23247,0,57293,16,433.765625,1273.35,30.06,1,9,12,,
CUST_00220,52,Female,Married,High School,Employed,60315,665,3,0.67,0.89,1,22,123,8685,0,20424,18,369.13166666666666,1041.56,3.06,1,9,11,,
CUST_00221,53,Male,Single,High School,Self-employed,42410,632,4,0.92,0.37,0,6,124,8748,1,13405,19,610.9426315789474,1472.36,81.75,1,10,13,,
CUST_00222,21,Female,Divorced,Master,Employed,87543,578,5,0.37,0.32,0,12,68,27297,0,90135,11,361.9690909090909,1201,70.23,1,5,7,,
CUST_00223,39,Female,Divorced,Master,Employed,61763,621,3,0.7,0.69,1,25,95,19047,1,94297,18,405.8694444444444,926.65,2.63,1,9,11,,
CUST_00224,22,Male,Single,Bachelor,Self-employed,51803,612,6,0.67,0.71,1,18,44,13289,0,41804,20,517.017,2438.7,5.43,0,7,12,,
CUST_00225,64,Male,Single,High School,Employed,67911,596,5,0.99,0.64,0,16,150,8599,1,27128,23,359.38347826086954,1414.22,18.68,0,8,12,,
CUST_00226,46,Male,Married,Bachelor,Employed,28406,698,8,0.05,0.36,3,24,177,6974,0,17358,20,577.9995,2013.96,11.28,0,8,12,,
CUST_00227,52,Female,Divorced,High School,Employed,70410,645,4,0.46,0.06,0,29,90,9476,0,18667,16,407.605625,950.5,50.32,0,8,12,,
CUST_00228,26,Male,Married,Master,Employed,69132,763,6,0.99,0.92,1,11,143,14421,0,70582,35,611.6460000000001,1618.33,19.48,1,10,17,,
CUST_00229,52,Male,Single,High School,Self-employed,65262,688,9,0.33,0.32,1,2,54,11649,0,31468,24,475.83,1728.71,26.3,0,9,15,,
CUST_00230,24,Female,Married,Master,Unemployed,74091,690,6,0.97,0.8,1,29,43,27571,1,43696,26,469.73653846153843,2096.66,14.67,0,10,16,,
CUST_00231,31,Female,Single,Bachelor,Employed,64220,657,5,0.82,0.35,0,1,22,15399,1,34451,23,469.83,3058.84,16.19,0,9,16,,
CUST_00232,37,Male,Single,Bachelor,Employed,68980,720,8,0.34,0.49,1,29,152,22947,1,90176,21,547.5828571428572,2032.04,3.34,0,8,14,,
CUST_00233,58,Male,Single,Master,Unemployed,70223,712,4,0.03,0.37,2,11,74,16337,0,78982,24,420.3308333333334,1118.88,42.34,1,10,14,,
CUST_00234,44,Female,Married,High School,Employed,75648,661,6,0.28,0.08,1,28,148,14477,0,28443,29,554.9831034482759,1685.66,85.48,0,10,15,,
CUST_00235,25,Female,Single,Master,Employed,55082,512,7,0.12,0.33,0,24,186,12672,1,36665,21,382.71190476190475,1179.43,2.28,0,10,11,,
CUST_00236,54,Female,Married,High School,Self-employed,66598,548,6,0.43,0.96,0,20,53,24503,1,54740,26,488.36769230769227,2589.31,7.02,1,8,14,,
CUST_00237,26,Female,Married,Bachelor,Employed,53090,613,8,0.94,0.11,3,21,101,6894,0,15972,25,491.5372,1259.05,10.35,0,9,15,,
CUST_00238,42,Male,Married,Bachelor,Employed,64690,661,2,0.51,0.56,2,8,13,13836,1,18825,20,461.4345,3249.93,8.42,0,10,12,,
CUST_00239,31,Male,Married,Master,Unemployed,59722,578,5,0.45,0.97,0,16,42,10369,0,35094,18,435.8027777777778,2247.28,15.7,1,8,13,,
CUST_00240,68,Male,Single,High School,Unemployed,46482,671,3,0.22,0.02,0,23,106,11441,0,24052,24,552.3625000000001,1636.92,1.3,1,9,14,,
CUST_00241,36,Male,Married,Bachelor,Employed,68457,655,4,0.62,0.07,0,2,56,18983,0,35623,15,505.3833333333333,1411.8,49.46,1,9,9,,
CUST_00242,53,Female,Single,Bachelor,Self-employed,33334,643,8,0.46,0.91,2,2,24,10450,0,15997,23,484.49652173913046,1761.24,0.33,1,10,15,,
CUST_00243,29,Male,Married,Bachelor,Employed,43557,652,2,0.77,0.74,1,19,46,6097,0,16827,18,686.0961111111111,3278.54,62.01,0,10,12,,
CUST_00244,26,Male,Single,High School,Employed,70687,529,9,0.52,0.55,5,18,97,19600,1,51373,19,528.2947368421053,1348.76,56.97,0,10,10,,
CUST_00245,36,Female,Single,Bachelor,Unemployed,50012,729,7,0.89,0.54,0,16,120,16625,1,67051,26,500.72076923076924,1712.24,23.94,0,10,12,,
CUST_00246,49,Male,Single,High School,Employed,67959,631,1,0.78,0.97,2,6,62,20715,1,55412,14,372.455,1400.42,6.35,0,7,11,,
CUST_00247,23,Male,Single,Bachelor,Employed,94442,658,3,0.15,0.02,0,1,106,23051,0,110153,30,543.1136666666666,1708.23,23.66,2,10,15,,
CUST_00248,40,Male,Married,Master,Employed,28685,655,8,0.14,0.27,0,16,56,7988,0,22373,18,407.36555555555555,1079.91,9.64,0,9,12,,
CUST_00249,56,Female,Married,Master,Employed,64360,619,2,0.02,0.32,1,9,26,23811,0,72693,17,492.5335294117647,1681.04,6.94,1,8,14,,
CUST_00250,39,Female,Single,Bachelor,Employed,87716,654,7,0.37,0.12,1,21,75,21927,0,102583,23,711.58,2787.22,2.74,0,10,15,,
CUST_00251,46,Male,Married,Bachelor,Self-employed,63745,599,1,0.05,0.36,0,21,166,22072,0,32051,18,573.8338888888889,1735.7,47.55,0,9,12,,
CUST_00252,23,Female,Married,High School,Employed,60100,645,3,0.45,0.37,4,21,78,23278,0,58524,15,419.0826666666666,1176.33,15.16,0,10,10,,
CUST_00253,39,Female,Married,Bachelor,Employed,53984,653,2,0.24,0.96,1,26,199,6359,0,11006,22,660.67,2255.18,6.27,0,9,12,,
CUST_00254,40,Female,Married,PhD,Employed,48094,635,2,0.5,0.44,1,12,179,17246,1,54298,14,711.7842857142857,1876.92,42.16,0,7,12,,
CUST_00255,52,Female,Single,Bachelor,Employed,28980,652,2,0.16,0.93,1,12,105,3852,0,16583,13,256.7130769230769,557.08,73.45,0,9,11,,
CUST_00256,27,Female,Single,Bachelor,Employed,52860,681,4,0.55,0.81,1,10,189,6340,0,28941,14,565.6535714285714,1770.26,10.44,1,8,12,,
CUST_00257,61,Female,Married,Master,Employed,60887,707,6,0.97,0.74,0,29,169,13890,1,16053,27,490.82444444444445,2528.85,21.35,0,9,15,,
CUST_00258,53,Male,Divorced,Bachelor,Employed,62275,750,1,0.64,0.33,0,12,125,15409,0,38551,28,524.0257142857142,2216.31,13.7,0,10,14,,
CUST_00259,60,Male,Married,Bachelor,Employed,73941,682,7,0.56,0.43,0,29,68,9293,0,23230,29,282.2962068965517,843.42,26.7,1,10,16,,
CUST_00260,59,Male,Married,High School,Self-employed,73121,635,7,0.79,0.04,0,17,111,28373,1,111508,27,813.402963,1958.69,0.03,0,9,17,,
CUST_00261,38,Female,Married,Bachelor,Employed,63304,593,1,0.01,0.38,2,4,47,7372,0,31807,22,560.2772727272727,1780.36,31.84,0,9,14,,
CUST_00262,60,Female,Married,High School,Employed,64922,624,9,0.28,0.87,1,25,155,20092,0,47095,13,648.0107692307691,1491.59,14.86,1,7,9,,
CUST_00263,21,Female,Married,Bachelor,Employed,59124,582,8,0.99,0.78,0,2,84,12093,0,34832,14,403.76214285714286,1299.94,2,0,8,10,,
CUST_00264,31,Male,Married,Bachelor,Employed,48670,635,2,0.78,0.81,0,26,165,6753,1,9066,20,375.81149999999997,942.47,58.88,0,10,12,,
CUST_00265,48,Female,Married,Master,Employed,74059,664,7,0.09,0.22,1,28,35,25393,0,34109,19,465.4873684210526,1981.14,15.64,0,10,12,,
CUST_00266,45,Female,Married,High School,Employed,57583,668,2,0.33,0.21,0,6,174,19619,0,76737,17,383.5241176470588,1347.02,26.09,0,9,13,,
CUST_00267,43,Female,Married,Bachelor,Employed,63973,659,4,0.44,0.66,2,6,189,23801,0,102521,29,447.6806896551724,1609.11,14.81,1,9,15,,
CUST_00268,51,Female,Married,Bachelor,Employed,98770,660,5,0.93,0.65,1,8,50,34713,1,73129,25,576.1236,2647.89,6.64,0,10,13,,
CUST_00269,50,Female,Single,High School,Employed,73679,665,3,0.59,0.2,0,19,53,19044,0,61598,20,521.9195000000001,2194.19,0.01,0,9,12,,
CUST_00270,62,Female,Married,Bachelor,Employed,56928,711,7,0.08,0.72,1,20,133,7493,0,23478,25,437.2264,1149.04,4.74,0,10,14,,
CUST_00271,55,Female,Married,High School,Employed,37148,603,7,0.51,0.38,1,10,159,12699,0,57587,22,666.1036363636364,2903.33,10.9,1,8,13,,
CUST_00272,27,Female,Divorced,High School,Self-employed,76654,615,6,0.29,0.89,0,10,101,8490,0,10867,16,787.89625,2868.06,210.56,0,9,11,,
CUST_00273,36,Male,Married,High School,Unemployed,16155,727,7,0.34,0.36,1,26,128,5009,0,17624,17,521.5470588235294,1932.04,13.47,1,9,11,,
CUST_00274,46,Male,Single,Bachelor,Self-employed,53674,616,3,0.11,0.23,0,27,117,6170,0,14129,13,498.7930769230769,1608.09,10.03,1,8,9,,
CUST_00275,68,Female,Single,PhD,Employed,31791,717,7,0.46,0.2,0,19,172,5465,0,22228,9,345.87111111111113,630.33,121.4,0,6,8,,
CUST_00276,69,Male,Married,High School,Employed,52686,714,7,0.67,0.9,1,16,55,12728,0,20337,24,397.4116666666667,1304.39,38.94,1,9,14,,
CUST_00277,22,Female,Single,Master,Employed,52495,621,9,0.76,0.86,1,3,119,14515,1,54632,21,617.2309523809524,1177.14,85.48,0,8,14,,
CUST_00278,21,Male,Divorced,Bachelor,Employed,62228,662,2,0.7,0.43,0,2,107,23116,1,104153,22,563.2340909090909,1857.41,10.37,2,7,12,,
CUST_00279,68,Female,Single,Bachelor,Employed,56888,679,3,0.66,0.24,0,12,54,22548,1,97616,18,745.3461111111111,1685.69,35.43,0,6,10,,
CUST_00280,32,Male,Married,Bachelor,Employed,74203,745,4,0.87,0.28,2,19,119,24029,1,115556,24,379.39958333333334,1640.29,22.98,0,10,14,,
CUST_00281,25,Male,Married,PhD,Employed,69604,647,8,0.33,0.38,2,2,126,27839,0,41878,20,600.3725000000001,2975.78,1.32,0,9,14,,
CUST_00282,57,Female,Married,Master,Employed,72591,645,1,0.21,0.04,0,20,160,11890,1,41851,24,562.3874999999999,2251.24,23.28,2,10,14,,
CUST_00283,52,Male,Single,PhD,Employed,38832,688,2,0.09,0.07,0,14,68,9209,0,11776,19,662.8710526315789,2204.59,18.8,1,9,13,,
CUST_00284,29,Male,Married,Master,Employed,58022,613,2,0.17,0.93,3,11,44,19671,1,61404,18,513.1227777777777,1520.44,52.7,0,8,9,,
CUST_00285,61,Male,Single,High School,Employed,69401,650,2,0.15,0.77,1,19,70,7086,1,20320,28,556.0485714285713,1768.93,5.66,1,9,15,,
CUST_00286,55,Female,Single,PhD,Employed,61305,541,2,0.91,0.81,0,25,96,15518,0,27086,22,438.35954545454547,1593.28,9.91,0,8,13,,
CUST_00287,39,Male,Single,PhD,Employed,51203,766,7,0.18,0.48,0,29,111,18461,0,23401,12,701.515,1440.62,143.2,1,10,10,,
CUST_00288,68,Female,Married,High School,Employed,48671,730,6,0.09,0.36,0,27,113,13945,0,63151,16,658.444375,2428.16,36.08,1,8,12,,
CUST_00289,36,Female,Single,PhD,Employed,87758,649,7,0.4,0.09,2,11,146,28057,0,94859,20,684.4885,3043.63,1.35,2,9,11,,
CUST_00290,23,Female,Divorced,Bachelor,Employed,67062,603,6,0.17,0.56,1,24,152,23911,0,68313,23,427.8252173913043,1518.32,21.1,0,10,14,,
CUST_00291,40,Female,Single,PhD,Employed,28403,601,1,0.13,0.74,0,13,181,10380,0,27956,19,314.5847368421053,1293.95,5.74,0,8,13,,
CUST_00292,44,Female,Single,PhD,Employed,41241,679,6,0.36,0.2,1,26,53,8867,0,31584,21,490.6738095238095,2053.98,50.81,1,9,12,,
CUST_00293,53,Male,Single,Master,Self-employed,28557,604,4,0.92,0.39,0,9,53,5015,1,11666,21,456.97476190476186,1521.16,29.06,1,9,14,,
CUST_00294,44,Female,Married,Master,Unemployed,39127,589,9,0.03,0.93,1,19,41,8463,0,33040,16,775.51125,2140.69,53.69,0,7,10,,
CUST_00295,31,Male,Single,High School,Unemployed,42350,581,6,0.21,0.84,0,2,195,8127,0,14329,21,616.4795238095238,1872.92,24.11,0,10,12,,
CUST_00296,69,Female,Married,High School,Employed,78275,655,9,0.82,0.8,2,27,199,19539,0,36138,19,441.5210526315789,1930.31,20.79,0,8,13,,
CUST_00297,28,Male,Married,High School,Employed,68002,662,8,0.25,0.04,0,8,26,14882,0,68769,20,720.165,2065.07,49.69,0,9,15,,
CUST_00298,56,Female,Divorced,High School,Employed,47245,747,5,0.44,0.17,2,24,197,6250,1,14969,17,271.5947058823529,1088.01,30.81,1,8,11,,
CUST_00299,58,Male,Single,Bachelor,Unemployed,48111,617,7,0.1,0.31,1,10,120,17265,0,70537,16,685.69625,3072.72,50.86,0,9,12,,
CUST_00300,60,Male,Married,Bachelor,Self-employed,50912,678,8,0.8,0.3,0,6,190,8492,1,9949,22,500.54318181818184,2292.14,11.81,0,9,14,,
CUST_00301,40,Female,Married,Bachelor,Self-employed,46579,615,5,0.74,0.13,0,20,199,16909,0,50456,26,524.0930769,1187.83,24.82,0,10,17,,
CUST_00302,55,Female,Married,Master,Employed,55753,606,8,0.13,0.29,0,7,56,8649,1,24140,19,682.4436842105264,1599.01,113.94,0,8,13,,
CUST_00303,68,Male,Married,Master,Employed,47493,672,9,0.95,0.43,1,22,175,15448,0,19862,15,849.6013333333334,3754.26,60.48,1,9,10,,
CUST_00304,45,Female,Married,Bachelor,Employed,56367,701,5,0.59,0.05,0,6,68,8550,0,32922,25,274.6596,1252.45,16.05,0,10,15,,
CUST_00305,55,Female,Single,Bachelor,Unemployed,40282,641,8,0.8,0.4,1,27,170,10639,0,24587,14,514.2335714285714,1826.48,40.79,0,7,11,,
CUST_00306,45,Female,Married,High School,Employed,58994,585,9,0.76,0.5,1,28,73,22646,1,93895,17,546.1611764705882,1902.54,41.66,0,9,10,,
CUST_00307,49,Female,Single,High School,Employed,63311,689,1,0.52,0.04,5,22,36,18835,0,37753,19,456.65000000000003,1245.81,18.64,0,8,9,,
CUST_00308,38,Male,Single,Bachelor,Employed,44511,676,7,0.75,0.67,1,18,24,5038,1,11251,17,444.95529411764704,1720.19,18.24,0,8,11,,
CUST_00309,66,Male,Single,Master,Self-employed,49336,681,7,0.24,0.08,0,1,167,14807,0,21492,20,558.87,1459.13,32.3,0,9,14,,
CUST_00310,38,Female,Married,Bachelor,Employed,57162,739,2,0.02,0.65,0,9,90,7570,0,13816,17,464.17823529411766,1448.3,36.71,1,8,11,,
CUST_00311,22,Female,Divorced,Master,Self-employed,72987,606,2,0.34,0.99,1,11,50,8713,1,41963,15,588.2186666666668,1272.87,26.95,0,9,12,,
CUST_00312,55,Male,Single,Bachelor,Employed,77074,687,8,0.15,0.06,0,27,76,19160,0,67264,17,561.9170588235294,2230.15,6.64,0,7,13,,
CUST_00313,36,Male,Married,High School,Employed,58470,681,7,0.98,0.27,0,17,67,21152,1,89773,22,482.1668181818182,1419.2,2.19,1,9,15,,
CUST_00314,61,Female,Married,Master,Employed,64254,649,3,0.92,0.13,0,16,107,23318,1,32591,18,384.17833333333334,1012.04,82.94,0,7,13,,
CUST_00315,56,Male,Married,High School,Self-employed,57809,654,4,0.14,0.37,1,13,102,17401,0,50498,21,313.3071428571428,836.12,2.77,1,9,15,,
CUST_00316,53,Male,Single,Bachelor,Self-employed,78274,672,3,0.34,0.84,3,27,117,15261,1,15779,19,329.4573684210526,2100.49,18.48,0,10,13,,
CUST_00317,24,Male,Married,Master,Employed,84997,681,4,0.51,0.93,0,18,130,29748,0,40020,17,473.8388235294118,1415.97,4.68,0,9,13,,
CUST_00318,53,Male,Single,High School,Employed,72175,610,5,0.4,0.84,2,19,25,24314,0,40574,18,689.5805555555556,2564.74,1.61,0,10,11,,
CUST_00319,34,Male,Single,Bachelor,Employed,66533,698,1,0.7,0.69,1,14,98,26527,0,97088,21,543.6157142857143,1422.79,4.23,0,9,13,,
CUST_00320,41,Female,Married,Bachelor,Employed,66635,678,6,0.5,0.72,0,26,20,16496,0,51345,17,429.4923529411765,2144.4,19.23,0,8,12,,
CUST_00321,68,Male,Married,Master,Employed,61992,620,5,0.57,0.12,2,25,131,22195,1,97141,13,344.7415384615384,915.31,52.63,0,6,10,,
CUST_00322,40,Male,Married,High School,Employed,48575,671,5,0.68,0.25,3,14,157,13961,1,39139,16,467.390625,1870.16,8.48,0,8,10,,
CUST_00323,28,Male,Divorced,Master,Employed,52018,674,9,0.02,0.36,3,3,158,17956,0,60978,21,513.8819047619048,1499.1,72.96,0,8,12,,
CUST_00324,27,Male,Married,High School,Employed,63779,672,3,0.01,0.05,1,24,58,7326,0,25736,11,530.6227272727273,2719.15,9.12,1,7,9,,
CUST_00325,23,Male,Single,Bachelor,Self-employed,52380,649,3,0.18,0.82,0,26,117,10323,0,13377,18,324.9572222222222,1275.91,11.83,0,9,13,,
CUST_00326,37,Male,Single,Bachelor,Unemployed,39696,603,9,0.72,0.26,0,6,152,9965,1,44625,24,605.4441666666667,1888.55,20.12,1,10,17,,
CUST_00327,53,Female,Married,High School,Employed,56983,608,8,0.24,0.05,0,24,81,8318,0,24370,16,745.71375,2772.4,41.37,1,8,11,,
CUST_00328,68,Male,Divorced,Bachelor,Employed,35881,733,9,0.92,0.07,1,22,132,8127,1,30540,22,611.4504545454546,1817.93,27.6,2,9,14,,
CUST_00329,32,Male,Divorced,High School,Self-employed,88537,653,8,0.08,0.97,2,26,176,15586,0,43259,24,648.0366666666667,2697.25,7.14,1,9,15,,
CUST_00330,42,Male,Married,Bachelor,Employed,51503,699,7,0.58,0.91,1,6,190,7801,1,25391,25,505.594,1568.61,10.79,1,8,13,,
CUST_00331,42,Female,Married,High School,Employed,59574,654,2,0.03,0.96,2,15,155,14021,0,40568,16,468.25,2760.05,80.49,0,8,12,,
CUST_00332,66,Female,Married,Master,Self-employed,77893,597,5,0.97,0.96,0,22,81,19144,1,69713,23,473.1913043478261,2537.79,12.87,0,10,16,,
CUST_00333,50,Male,Single,High School,Self-employed,96952,678,7,0.21,0.8,0,4,147,16220,0,23447,16,558.643125,1499.47,51.77,0,8,8,,
CUST_00334,58,Female,Single,Master,Self-employed,57111,654,5,0.59,0.28,0,13,177,12885,1,45966,22,502.9168181818182,1417.2,9.45,1,10,14,,
CUST_00335,58,Male,Married,Master,Employed,48076,696,1,0.95,0.32,0,8,127,11198,0,46102,18,305.735,1188.18,1.25,1,7,12,,
CUST_00336,65,Female,Married,Bachelor,Employed,69679,640,6,0.03,0.4,2,21,193,21644,0,27383,16,334.314375,940.76,37.81,0,8,10,,
CUST_00337,28,Male,Divorced,Bachelor,Employed,59381,624,6,0.51,0.79,0,16,196,22299,0,73579,20,590.408,2747.56,5.74,1,8,14,,
CUST_00338,47,Female,Single,Bachelor,Employed,57909,553,6,0.53,0.93,0,5,156,13664,0,17822,21,567.8519047619047,2410.47,92.14,0,7,13,,
CUST_00339,47,Female,Married,PhD,Employed,62874,687,3,0.35,0.44,1,24,60,25020,0,51426,19,377.69578947368416,971.04,20.77,0,9,13,,
